SOURCE_ID	ra	ra_error	dec	dec_error	parallax	parallax_error	pmra	pmra_error	pmdec	pmdec_error	radial_velocity	radial_velocity_error	bp_rp	phot_g_mean_mag	phot_bp_mean_mag	phot_rp_mean_mag	teff_gspphot	pmra_pmdec_corr
6045464406723115392	245.81008444502973	0.05634848773479462	-26.552002733972053	0.03196686878800392	0.5405434521550402	0.06203737109899521	-12.943580999344668	0.07955335080623627	-19.30359497634166	0.0572265163064003			1.2834787368774414	16.484481811523438	17.017202377319336	15.733723640441895	6357.3037109375	-0.36575382947921753
6045464441073071232	245.82767843844246	0.16248905658721924	-26.553450146325456	0.09756205976009369	0.5460242510699986	0.17395885288715363	-12.45807508805282	0.2146647423505783	-18.532122270432392	0.15442857146263123			1.426910400390625	18.413501739501953	19.06096076965332	17.634050369262695	4339.595703125	-0.22758761048316956
6045464441082745344	245.8285414956132	0.19282276928424835	-26.564534875631676	0.12271767854690552	0.5369873690291495	0.20334915816783905	-13.044270184724766	0.2534586191177368	-18.897364099413643	0.19127503037452698			1.4212493896484375	18.49298095703125	18.9545841217041	17.533334732055664	4624.6474609375	-0.273250013589859
6045464475433624576	245.83951976813196	0.38682523369789124	-26.541808203431728	0.24984416365623474	0.5466935046680897	0.4236418604850769	-13.614738195652004	0.5459631085395813	-19.073546736843475	0.40946492552757263			1.7597064971923828	19.5843448638916	20.64579200744629	18.886085510253906		-0.3934255540370941
6045464475433915776	245.84841391535033	0.2592453062534332	-26.54977678812452	0.1450093388557434	0.549040490158734	0.28472256660461426	-11.329646757170277	0.38008424639701843	-18.49394383986685	0.27329331636428833				18.906869888305664				-0.5003559589385986
6045464475442534912	245.84636700114282	0.09943380206823349	-26.542331017843857	0.06276698410511017	0.5375253857703298	0.10241590440273285	-13.401396044183013	0.12822246551513672	-20.062264852187454	0.10030984878540039			1.3405780792236328	17.42515754699707	18.050121307373047	16.709543228149414	5037.96630859375	-0.25623536109924316
6045464475442551424	245.84340405198753	0.08282085508108139	-26.540053621459705	0.05227353051304817	0.5434931923714523	0.08798068016767502	-12.52836621620133	0.11650512367486954	-18.278595648480895	0.08896221965551376			1.4158611297607422	17.265718460083008	17.769821166992188	16.353960037231445	5571.69921875	-0.3764665424823761
6045464475442558720	245.8407640033401	0.05963785573840141	-26.54052443371264	0.036042746156454086	0.5380705138299278	0.06370063126087189	-12.770581558661465	0.08252739906311035	-18.306014938947747	0.06084594503045082			1.2705421447753906	16.782304763793945	17.335962295532227	16.065420150756836	6136.48291015625	-0.2897776961326599
6045464509802300416	245.82789601316318	0.0922892838716507	-26.547745312235094	0.05931837111711502	0.5480256992492382	0.09966839849948883	-12.756733449884628	0.12788927555084229	-18.786071975139947	0.09684573113918304			1.2951831817626953	17.404531478881836	17.99409294128418	16.698909759521484	6067.103515625	-0.3755873441696167
6045464509802356224	245.81976737673213	0.08578597009181976	-26.538709029765293	0.0561307892203331	0.5402562106003012	0.08797526359558105	-12.292031045606095	0.11633294820785522	-19.031179839068834	0.09225759655237198			1.2507858276367188	17.213706970214844	17.64735221862793	16.39656639099121	5910.267578125	-0.3538248538970947
6045464544162078976	245.82722302406754	0.04488268122076988	-26.538393691341067	0.02715744450688362	0.5367560322711526	0.048507560044527054	-12.527820021318824	0.06270352751016617	-19.703939992847364	0.04610925540328026			1.2486143112182617	16.23857879638672	16.77953338623047	15.530919075012207	6583.193359375	-0.2742927372455597
6045464544162212096	245.83542695147838	0.19266840815544128	-26.536674958373666	0.1182556301355362	0.5430912161076661	0.2164379060268402	-11.979841477013665	0.28618523478507996	-19.240841263662585	0.20518086850643158			1.559225082397461	18.547672271728516	19.08713150024414	17.52790641784668	4008.395751953125	-0.3226979672908783
6045464544162214016	245.83458532188894	0.08132115751504898	-26.531258186994496	0.04923085868358612	0.5417990721790819	0.08878934383392334	-12.790208551493443	0.12783874571323395	-18.328223841117616	0.09796424955129623			1.308267593383789	17.153736114501953	17.730894088745117	16.422626495361328	6072.08154296875	-0.5323868989944458
6045464578521357568	245.92778717107885	0.06386668980121613	-26.600709258157384	0.0368647575378418	0.5480619594911401	0.08404054492712021	-12.774328630050423	0.10754774510860443	-19.486394487029344	0.06466998159885406			1.2665958404541016	16.717554092407227	17.27215003967285	16.00555419921875	7142.556640625	0.03484528139233589
6045464578521369600	245.9154392108024	0.08167506754398346	-26.60415773595571	0.043079886585474014	0.539854205121553	0.08641498535871506	-12.230798708529573	0.13489001989364624	-19.0411844432636	0.07889420539140701			1.3048629760742188	16.988327026367188	17.544368743896484	16.239505767822266	5987.39794921875	0.13077035546302795
6045464578521379456	245.91387223679413	0.056658945977687836	-26.600814444597628	0.03344559296965599	0.5444692204963633	0.06464553624391556	-12.565034851968107	0.08297864347696304	-18.92607483331546	0.057849232107400894			1.3033266067504883	16.518484115600586	17.092018127441406	15.788691520690918	6683.64892578125	-0.1790008395910263
6045464578521389440	245.9138993247502	0.04981670901179314	-26.596823015605143	0.03014187328517437	0.5437686769222402	0.05742114782333374	-12.483029420597067	0.0739394798874855	-19.53154518210245	0.05257586017251015			1.3560171127319336	16.23390769958496	16.836105346679688	15.480088233947754	5948.701171875	-0.20954737067222595
